https://example.org/series/Global:_Ease_of_doing_business_score_-DB15_methodology-;https://example.org/series/Cause_of_death,_by_injury_-%_of_total-;-0.7786129852757947
https://example.org/series/Getting_electricity:_Price_of_electricity_-US_cents_per_kWh-_-DB16-20_methodology-;https://example.org/series/Neonatal_mortality_rate_-per_1000_live_births-;-0.7764881353836673
https://example.org/series/Rank:_Getting_credit_-1=most_business-friendly_regulations-;https://example.org/series/Literacy_rate,_adult_total_-%_of_people_ages_15_and_above-;-0.7674418604651163
https://example.org/series/Global:_Ease_of_doing_business_score_-DB10-14_methodology-;https://example.org/series/Prevalence_of_undernourishment_-%_of_population-;-0.7644738331217563
https://example.org/series/Global:_Ease_of_doing_business_score_-DB10-14_methodology-;https://example.org/series/Hepatitis_B_surface_antigen_-HBsAg-_prevalence_among_children_under_5_years_-%-;-0.7567934601555278
https://example.org/series/Global:_Ease_of_doing_business_score_-DB10-14_methodology-;https://example.org/series/Current_health_expenditure_-%_of_GDP-;-0.7239110164851055
https://example.org/series/Rank:_Getting_credit_-1=most_business-friendly_regulations-;https://example.org/series/Life_expectancy_at_birth,_male_-years-;-0.7179712159480784
https://example.org/series/Global:_Ease_of_doing_business_score_-DB10-14_methodology-;https://example.org/series/Military_expenditure_-%_of_general_government_expenditure-;-0.7139221409671384
https://example.org/series/Global:_Ease_of_doing_business_score_-DB15_methodology-;https://example.org/series/Birth_rate,_crude_-per_1,000_people-;-0.7088479066871947
https://example.org/series/Global:_Ease_of_doing_business_score_-DB15_methodology-;https://example.org/series/Current_education_expenditure,_total_-%_of_total_expenditure_in_public_institutions-;-0.6747314092901365
https://example.org/series/Rank:_Starting_a_business_-1=most_business-friendly_regulations-;https://example.org/series/Birth_rate,_crude_-per_1,000_people-;-0.661656643442143
https://example.org/series/Getting_electricity:_Price_of_electricity_-US_cents_per_kWh-_-DB16-20_methodology-;https://example.org/series/Estimated_malaria_incidence_-per_1000_population_at_risk-;-0.6609938069166216
https://example.org/series/Global:_Ease_of_doing_business_score_-DB15_methodology-;https://example.org/series/Life_expectancy_at_birth,_male_-years-;-0.6606373642701651
https://example.org/series/Getting_electricity:_Cost_to_get_electricity_-%_of_income_per_capita-;https://example.org/series/External_health_expenditure_-%_of_current_health_expenditure-;-0.658298390704918
https://example.org/series/Getting_electricity:_Price_of_electricity_-US_cents_per_kWh-_-DB16-20_methodology-;https://example.org/series/Hepatitis_B_surface_antigen_-HBsAg-_prevalence_among_children_under_5_years_-%-;-0.6539954345044078
https://example.org/series/Getting_electricity:_Cost_to_get_electricity_-%_of_income_per_capita-;https://example.org/series/External_health_expenditure_per_capita,_PPP_-current_international_$-;-0.6525878273024756
https://example.org/series/Rank:_Ease_of_doing_business_index_-1=most_business-friendly_regulations-;https://example.org/series/External_health_expenditure_per_capita_-current_US$-;-0.6462731593270511
https://example.org/series/Getting_electricity:_Cost_to_get_electricity_-%_of_income_per_capita-;https://example.org/series/Hepatitis_B_surface_antigen_-HBsAg-_prevalence_among_children_under_5_years_-%-;-0.6409457193935907
https://example.org/series/Getting_electricity:_Total_duration_and_frequency_of_outages_per_customer_a_year_-0-3-_-DB16-20_methodology-;https://example.org/series/Domestic_general_government_health_expenditure_-%_of_general_government_expenditure-;-0.6395458180426395
https://example.org/series/Global:_Ease_of_doing_business_score_-DB10-14_methodology-;https://example.org/series/Educational_attainment,_at_least_completed_lower_secondary,_population_25+,_male_-%-_-cumulative-;-0.6374541281037603
https://example.org/series/Getting_electricity:_Total_duration_and_frequency_of_outages_per_customer_a_year_-0-3-_-DB16-20_methodology-;https://example.org/series/Mortality_rate_attributed_to_household_and_ambient_air_pollution,_age-standardized_-per_100,000_population-;-0.6345768983488662
https://example.org/series/Getting_electricity:_Price_of_electricity_-US_cents_per_kWh-_-DB16-20_methodology-;https://example.org/series/Literacy_rate,_adult_total_-%_of_people_ages_15_and_above-;-0.6309411661710114
https://example.org/series/Getting_electricity:_Total_duration_and_frequency_of_outages_per_customer_a_year_-0-3-_-DB16-20_methodology-;https://example.org/series/Life_expectancy_at_birth,_male_-years-;-0.6260545899659689
https://example.org/series/Global:_Ease_of_doing_business_score_-DB15_methodology-;https://example.org/series/Domestic_general_government_health_expenditure_per_capita_-current_US$-;-0.6219498505605423
https://example.org/series/Getting_electricity:_Price_of_electricity_-US_cents_per_kWh-_-DB16-20_methodology-;https://example.org/series/Cause_of_death,_by_non-communicable_diseases_-%_of_total-;-0.6200543497658694
https://example.org/series/Global:_Ease_of_doing_business_score_-DB10-14_methodology-;https://example.org/series/Human_capital_index_-HCI-,_female_-scale_0-1-;-0.6186320596046766
https://example.org/series/Global:_Ease_of_doing_business_score_-DB15_methodology-;https://example.org/series/Current_health_expenditure_-%_of_GDP-;-0.616196152691209
https://example.org/series/Rank:_Starting_a_business_-1=most_business-friendly_regulations-;https://example.org/series/Diabetes_prevalence_-%_of_population_ages_20_to_79-;-0.6158317824616156
https://example.org/series/Starting_a_business:_Cost_-_Women_-%_of_income_per_capita-;https://example.org/series/Cause_of_death,_by_injury_-%_of_total-;-0.615699629379066
https://example.org/series/Rank:_Getting_credit_-1=most_business-friendly_regulations-;https://example.org/series/Suicide_mortality_rate_-per_100,000_population-;-0.6145092986116295
https://example.org/series/Ease_of_doing_business_score_-DB15_methodology-;https://example.org/series/Neonatal_mortality_rate_-per_1000_live_births-;-0.6119703994082678
https://example.org/series/Rank:_Starting_a_business_-1=most_business-friendly_regulations-;https://example.org/series/Average_working_hours_of_children,_working_only,_ages_7-14_-hours_per_week-;-0.603768365253029
https://example.org/series/Getting_electricity:_Cost_to_get_electricity_-%_of_income_per_capita-;https://example.org/series/Prevalence_of_undernourishment_-%_of_population-;-0.6030265794598924
https://example.org/series/Getting_electricity:_Price_of_electricity_-US_cents_per_kWh-_-DB16-20_methodology-;https://example.org/series/Cause_of_death,_by_injury_-%_of_total-;-0.6011325103922641
https://example.org/series/Global:_Ease_of_doing_business_score_-DB10-14_methodology-;https://example.org/series/New_HIV_infections_-per_1000_uninfected_population-;-0.5883077012736448
https://example.org/series/Ease_of_doing_business_score_-DB15_methodology-;https://example.org/series/Adjusted_savings:_education_expenditure_-current_US$-;-0.5872002657453809
https://example.org/series/Getting_electricity:_Total_duration_and_frequency_of_outages_per_customer_a_year_-0-3-_-DB16-20_methodology-;https://example.org/series/Educational_attainment,_at_least_Bachelor's_or_equivalent,_population_25+,_male_-%-_-cumulative-;-0.5833758532392074
https://example.org/series/Getting_electricity:_Total_duration_and_frequency_of_outages_per_customer_a_year_-0-3-_-DB16-20_methodology-;https://example.org/series/Average_working_hours_of_children,_working_only,_ages_7-14_-hours_per_week-;-0.5827519440845217
https://example.org/series/Global:_Ease_of_doing_business_score_-DB17-20_methodology-;https://example.org/series/Incidence_of_HIV,_all_-per_1,000_uninfected_population-;-0.5797787116272592
https://example.org/series/Rank:_Starting_a_business_-1=most_business-friendly_regulations-;https://example.org/series/CPIA_policies_for_social_inclusion/equity_cluster_average_-1=low_to_6=high-;-0.5770925110132159
https://example.org/series/Rank:_Getting_credit_-1=most_business-friendly_regulations-;https://example.org/series/Incidence_of_HIV,_all_-per_1,000_uninfected_population-;-0.5740736469369617
https://example.org/series/Ease_of_doing_business_score_-DB15_methodology-;https://example.org/series/Adjusted_savings:_education_expenditure_-%_of_GNI-;-0.5671026042452727
https://example.org/series/Getting_electricity:_Price_of_electricity_-US_cents_per_kWh-_-DB16-20_methodology-;https://example.org/series/Educational_attainment,_at_least_completed_lower_secondary,_population_25+,_female_-%-_-cumulative-;-0.5645360369798743
https://example.org/series/Rank:_Ease_of_doing_business_index_-1=most_business-friendly_regulations-;https://example.org/series/Incidence_of_malaria_-per_1,000_population_at_risk-;-0.5618048452794504
https://example.org/series/Getting_electricity:_Cost_to_get_electricity_-%_of_income_per_capita-;https://example.org/series/Estimated_road_traffic_death_rate_-per_100_000_population-;-0.5614431618523579
https://example.org/series/Global:_Ease_of_doing_business_score_-DB10-14_methodology-;https://example.org/series/Average_working_hours_of_children,_working_only,_ages_7-14_-hours_per_week-;-0.553261590365501
https://example.org/series/Getting_electricity:_Total_duration_and_frequency_of_outages_per_customer_a_year_-0-3-_-DB16-20_methodology-;https://example.org/series/Estimated_malaria_incidence_-per_1000_population_at_risk-;-0.5497411345303276
https://example.org/series/Global:_Ease_of_doing_business_score_-DB10-14_methodology-;https://example.org/series/Cause_of_death,_by_non-communicable_diseases_-%_of_total-;-0.5486500790317499
https://example.org/series/Getting_electricity:_Price_of_electricity_-US_cents_per_kWh-_-DB16-20_methodology-;https://example.org/series/Disaster_risk_reduction_progress_score_-1-5_scale_5=best-;-0.5468212147214665
https://example.org/series/Rank:_Ease_of_doing_business_index_-1=most_business-friendly_regulations-;https://example.org/series/Educational_attainment,_at_least_completed_lower_secondary,_population_25+,_male_-%-_-cumulative-;-0.5344353956796035
https://example.org/series/Getting_electricity:_Price_of_electricity_-US_cents_per_kWh-_-DB16-20_methodology-;https://example.org/series/Human_capital_index_-HCI-,_male_-scale_0-1-;-0.5331909823670271
https://example.org/series/Starting_a_business:_Procedures_required_-_Men_-number-;https://example.org/series/Average_working_hours_of_children,_working_only,_ages_7-14_-hours_per_week-;-0.5309522496936305
https://example.org/series/Getting_electricity:_Cost_to_get_electricity_-%_of_income_per_capita-;https://example.org/series/Educational_attainment,_at_least_Bachelor's_or_equivalent,_population_25+,_female_-%-_-cumulative-;-0.5300828820345577
https://example.org/series/Getting_electricity:_Cost_to_get_electricity_-%_of_income_per_capita-;https://example.org/series/Death_rate,_crude_-per_1,000_people-;-0.5300768008290717
https://example.org/series/Starting_a_business:_Procedures_required_-_Men_-number-;https://example.org/series/Adolescent_fertility_rate_-births_per_1,000_women_ages_15-19-;-0.5272077686674725
https://example.org/series/Global:_Ease_of_doing_business_score_-DB10-14_methodology-;https://example.org/series/Educational_attainment,_at_least_Bachelor's_or_equivalent,_population_25+,_female_-%-_-cumulative-;-0.5203238751582234
